scene_name,config_path,variant_name,seed,completion_rate,total_energy,avg_delivery_time,avg_wait_time_at_relay,relay_count,direct_count,fallback_count,charging_count,failed_tasks,total_distance,total_distance_uav,total_distance_agv,run_dir
scene_medium,configs/generated/scene_medium.yaml,simple_ops,42,1.0,1868.4573311158777,2.6666666666666665,4.2727272727272725,14,19,0,13,0,15345.601471301288,11919.555802282655,3426.045669018634,results\ablation\alns_ablation_20260605_214726\runs\scene_medium\simple_ops_seed_42
scene_medium,configs/generated/scene_medium.yaml,simple_ops,123,1.0,1740.8447584130674,2.8666666666666667,4.8,10,20,0,11,0,14183.697391525699,11368.282567786931,2815.4148237387676,results\ablation\alns_ablation_20260605_214726\runs\scene_medium\simple_ops_seed_123
scene_medium,configs/generated/scene_medium.yaml,simple_ops,456,0.8,1346.2535236259491,3.25,3.8181818181818183,11,18,0,10,6,9631.875246050271,8028.704149798031,1603.1710962522397,results\ablation\alns_ablation_20260605_214726\runs\scene_medium\simple_ops_seed_456
scene_medium,configs/generated/scene_medium.yaml,simple_ops,789,0.8333333333333334,1447.278290179202,2.68,3.909090909090909,11,19,0,10,5,11031.188074193882,9280.11036331504,1751.077710878842,results\ablation\alns_ablation_20260605_214726\runs\scene_medium\simple_ops_seed_789
scene_medium,configs/generated/scene_medium.yaml,simple_ops,1024,0.8,1429.7294862302838,3.4166666666666665,3.8181818181818183,11,18,0,10,6,9842.8161463741,8114.303526177367,1728.5126201967325,results\ablation\alns_ablation_20260605_214726\runs\scene_medium\simple_ops_seed_1024
scene_large,configs/generated/scene_large.yaml,unified_full,42,1.0,3124.349860381265,2.7,4.7,21,30,1,20,0,41753.54836622759,33541.64169852129,8211.906667706293,results\ablation\alns_ablation_20260605_214726\runs\scene_large\unified_full_seed_42
scene_large,configs/generated/scene_large.yaml,unified_full,123,1.0,3171.962286006258,2.44,5.333333333333333,22,31,2,23,0,44281.01124973036,37844.41247989567,6436.598769834691,results\ablation\alns_ablation_20260605_214726\runs\scene_large\unified_full_seed_123
scene_large,configs/generated/scene_large.yaml,unified_full,456,1.0,3016.5798866838677,2.84,4.086956521739131,23,27,1,20,0,42501.406135355006,35997.21464132243,6504.191494032571,results\ablation\alns_ablation_20260605_214726\runs\scene_large\unified_full_seed_456
scene_large,configs/generated/scene_large.yaml,unified_full,789,1.0,3031.9035990420703,2.34,4.7272727272727275,24,29,2,21,0,44267.476079446446,38870.22662523951,5397.249454206933,results\ablation\alns_ablation_20260605_214726\runs\scene_large\unified_full_seed_789
scene_large,configs/generated/scene_large.yaml,unified_full,1024,1.0,2966.5936618555793,1.96,4.3,20,31,0,21,0,36822.177247090076,30837.011911125595,5985.165335964479,results\ablation\alns_ablation_20260605_214726\runs\scene_large\unified_full_seed_1024
scene_large,configs/generated/scene_large.yaml,direct_only,42,0.46,983.9706113613212,1.6521739130434783,,0,23,0,3,27,9263.648944306526,9263.648944306526,0.0,results\ablation\alns_ablation_20260605_214726\runs\scene_large\direct_only_seed_42
scene_large,configs/generated/scene_large.yaml,direct_only,123,0.54,1190.8343167609748,2.037037037037037,,0,27,0,5,23,9058.971112917498,9058.971112917498,0.0,results\ablation\alns_ablation_20260605_214726\runs\scene_large\direct_only_seed_123
scene_large,configs/generated/scene_large.yaml,direct_only,456,0.48,1053.1717759644218,1.9166666666666667,,0,24,0,4,26,9202.30925843625,9202.30925843625,0.0,results\ablation\alns_ablation_20260605_214726\runs\scene_large\direct_only_seed_456
scene_large,configs/generated/scene_large.yaml,direct_only,789,0.54,1187.8166640529437,2.074074074074074,,0,27,0,5,23,8983.805212535557,8983.805212535557,0.0,results\ablation\alns_ablation_20260605_214726\runs\scene_large\direct_only_seed_789
scene_large,configs/generated/scene_large.yaml,direct_only,1024,0.52,1159.5845262055213,2.269230769230769,,0,26,0,5,24,10652.280273414048,10652.280273414048,0.0,results\ablation\alns_ablation_20260605_214726\runs\scene_large\direct_only_seed_1024
scene_large,configs/generated/scene_large.yaml,relay_only,42,1.0,3913.486832546353,1.2,5.06,63,0,2,29,0,53114.65410346349,45213.29464206908,7901.359461394411,results\ablation\alns_ablation_20260605_214726\runs\scene_large\relay_only_seed_42
scene_large,configs/generated/scene_large.yaml,relay_only,123,1.0,3104.7793805157016,1.44,3.94,54,0,2,23,0,45768.56025745096,39938.672457858396,5829.887799592568,results\ablation\alns_ablation_20260605_214726\runs\scene_large\relay_only_seed_123
scene_large,configs/generated/scene_large.yaml,relay_only,456,1.0,3676.868307689586,0.92,5.6,61,0,0,28,0,54177.6060683018,45584.046184042854,8593.559884258944,results\ablation\alns_ablation_20260605_214726\runs\scene_large\relay_only_seed_456
scene_large,configs/generated/scene_large.yaml,relay_only,789,1.0,3621.1296323196652,1.16,4.86,62,0,1,26,0,48923.9383479907,40469.476823398065,8454.461524592632,results\ablation\alns_ablation_20260605_214726\runs\scene_large\relay_only_seed_789
scene_large,configs/generated/scene_large.yaml,relay_only,1024,1.0,3274.1408267082206,1.46,4.86,53,0,10,22,0,48237.6369942214,40056.07071142227,8181.566282799135,results\ablation\alns_ablation_20260605_214726\runs\scene_large\relay_only_seed_1024
scene_large,configs/generated/scene_large.yaml,greedy_pool,42,1.0,2959.2961819245606,5.56,1.7857142857142858,15,36,0,23,0,37098.00945827795,32960.002211786305,4138.007246491647,results\ablation\alns_ablation_20260605_214726\runs\scene_large\greedy_pool_seed_42
scene_large,configs/generated/scene_large.yaml,greedy_pool,123,1.0,3013.046777256769,2.38,4.35,24,30,0,20,0,39709.16341331937,34128.299277779675,5580.864135539694,results\ablation\alns_ablation_20260605_214726\runs\scene_large\greedy_pool_seed_123
scene_large,configs/generated/scene_large.yaml,greedy_pool,456,1.0,3273.7324065873845,2.3,5.0,30,26,1,23,0,43114.34254637312,35065.532983209116,8048.809563164001,results\ablation\alns_ablation_20260605_214726\runs\scene_large\greedy_pool_seed_456
scene_large,configs/generated/scene_large.yaml,greedy_pool,789,1.0,2956.494602917453,2.3,5.0,28,27,1,21,0,34475.80823226268,29133.127681119848,5342.680551142833,results\ablation\alns_ablation_20260605_214726\runs\scene_large\greedy_pool_seed_789
scene_large,configs/generated/scene_large.yaml,greedy_pool,1024,1.0,2995.689991490073,4.12,5.8125,18,35,2,21,0,31599.744861000716,25105.847451533424,6493.897409467291,results\ablation\alns_ablation_20260605_214726\runs\scene_large\greedy_pool_seed_1024
scene_large,configs/generated/scene_large.yaml,random_pool,42,1.0,2955.0844230847374,4.98,2.0,14,38,0,22,0,36340.040594959435,31217.3858060955,5122.654788863933,results\ablation\alns_ablation_20260605_214726\runs\scene_large\random_pool_seed_42
scene_large,configs/generated/scene_large.yaml,random_pool,123,1.0,3020.9264449276575,3.42,4.7,20,31,1,22,0,42431.37515718125,36655.66022949568,5775.714927685572,results\ablation\alns_ablation_20260605_214726\runs\scene_large\random_pool_seed_123
scene_large,configs/generated/scene_large.yaml,random_pool,456,1.0,3036.9129398715486,2.6,4.55,20,31,2,22,0,36954.15762927718,30357.384315023566,6596.77331425361,results\ablation\alns_ablation_20260605_214726\runs\scene_large\random_pool_seed_456
scene_large,configs/generated/scene_large.yaml,random_pool,789,1.0,3235.735871362927,3.12,5.611111111111111,20,34,2,22,0,44398.463012038665,36597.96587233357,7800.497139705096,results\ablation\alns_ablation_20260605_214726\runs\scene_large\random_pool_seed_789
scene_large,configs/generated/scene_large.yaml,random_pool,1024,1.0,3421.216993219468,3.7,5.1,28,30,1,27,0,45263.377429277105,40740.36828809068,4523.009141186425,results\ablation\alns_ablation_20260605_214726\runs\scene_large\random_pool_seed_1024
scene_large,configs/generated/scene_large.yaml,fixed_weights,42,1.0,3259.4151832943594,2.8,3.8260869565217392,25,28,0,22,0,41919.21016971399,33744.055702097234,8175.154467616751,results\ablation\alns_ablation_20260605_214726\runs\scene_large\fixed_weights_seed_42
scene_large,configs/generated/scene_large.yaml,fixed_weights,123,1.0,2980.582863643813,2.72,4.95,22,30,1,20,0,37682.988470579396,30916.47954456475,6766.508926014649,results\ablation\alns_ablation_20260605_214726\runs\scene_large\fixed_weights_seed_123
scene_large,configs/generated/scene_large.yaml,fixed_weights,456,1.0,3093.1846796108234,2.56,4.434782608695652,26,27,0,23,0,37865.534732597764,31095.233642960724,6770.301089637038,results\ablation\alns_ablation_20260605_214726\runs\scene_large\fixed_weights_seed_456
scene_large,configs/generated/scene_large.yaml,fixed_weights,789,1.0,3181.0804252524135,2.32,4.9,24,30,0,22,0,42055.497601962605,36056.60887259626,5998.88872936634,results\ablation\alns_ablation_20260605_214726\runs\scene_large\fixed_weights_seed_789
scene_large,configs/generated/scene_large.yaml,fixed_weights,1024,1.0,2854.529122561587,2.98,4.190476190476191,21,32,0,20,0,34006.453507766586,29321.732928842528,4684.720578924059,results\ablation\alns_ablation_20260605_214726\runs\scene_large\fixed_weights_seed_1024
scene_large,configs/generated/scene_large.yaml,simple_ops,42,1.0,3169.809218307244,3.02,4.666666666666667,28,26,0,23,0,47329.7780832805,41515.330319147746,5814.447764132753,results\ablation\alns_ablation_20260605_214726\runs\scene_large\simple_ops_seed_42
scene_large,configs/generated/scene_large.yaml,simple_ops,123,1.0,3176.831059753248,3.6,4.681818181818182,26,30,0,24,0,39954.83876154186,33097.274364093406,6857.564397448454,results\ablation\alns_ablation_20260605_214726\runs\scene_large\simple_ops_seed_123
scene_large,configs/generated/scene_large.yaml,simple_ops,456,1.0,3114.826531786755,2.98,4.3478260869565215,27,29,0,22,0,40763.35956103485,34400.42911956645,6362.930441468398,results\ablation\alns_ablation_20260605_214726\runs\scene_large\simple_ops_seed_456
scene_large,configs/generated/scene_large.yaml,simple_ops,789,1.0,3011.3551191818087,3.1,4.0,21,30,0,22,0,40083.970265457945,34750.78720672925,5333.183058728697,results\ablation\alns_ablation_20260605_214726\runs\scene_large\simple_ops_seed_789
scene_large,configs/generated/scene_large.yaml,simple_ops,1024,1.0,3069.968051268012,2.34,5.7368421052631575,22,31,0,20,0,42267.90880400162,36508.81888942774,5759.089914573882,results\ablation\alns_ablation_20260605_214726\runs\scene_large\simple_ops_seed_1024
